OscP5 0.9.9 infos, comments, questions at http://www.sojamo.de/oscP5

### [2018/4/13 13:54:11] PROCESS @ OscP5 stopped.
### [2018/4/13 13:54:11] PROCESS @ UdpClient.openSocket udp socket initialized.
### [2018/4/13 13:54:12] PROCESS @ UdpServer.start() new Unicast DatagramSocket created @ port 5002
### [2018/4/13 13:54:12] PROCESS @ UdpServer.run() UdpServer is running @ 5002
### [2018/4/13 13:54:12] INFO @ OscP5 is running. you (128.206.21.52) are listening @ port 5002
TimeStamp, Alpha, Beta, Delta, Gamma, Theta

2018-04-13 13:54:49.673,=(0.7330851481775915+ 0.38257795330230876+1.191828947749287+0.6981304776557344)/4,=(0.5984089357022606+ 0.22175003456636097+0.4867343510681248+0.7987398481189304)/4,=(0.6597965854925213+ 1.2636129862405832+1.3902740639760447+0.6888202364543019)/4,=(0.843826668507069+ 0.8084696656181759+1.337881045976925+0.9119068684145637)/4,=(0.14047971383726182+ 0.06675569251103865+0.21514062821392166+0.27294807729270526)/4,
2018-04-13 13:54:49.811,=(0.7330851481775915+ 0.5765741782701117+1.2358375698876263+0.6981304776557344)/4,=(0.5984089357022606+ 0.23812453834629677+0.4860853545735166+0.7987398481189304)/4,=(0.6597965854925213+ 1.3346896478098376+1.4145371356870309+0.6888202364543019)/4,=(0.843826668507069+ 0.9184044565170602+1.357695871027609+0.9119068684145637)/4,=(0.14047971383726182+ 0.057295205553876336+0.22648199210866948+0.27294807729270526)/4,
2018-04-13 13:54:49.918,=(0.7330851481775915+ 0.7545879911266928+1.2405961900224292+0.6981304776557344)/4,=(0.5984089357022606+ 0.24786679600620765+0.4846851527352366+0.7987398481189304)/4,=(0.6597965854925213+ 1.401592951677162+1.4382770153125692+0.6888202364543019)/4,=(0.843826668507069+ 1.0252271572134584+1.37457466921605+0.9119068684145637)/4,=(0.14047971383726182+ 0.05585351025248129+0.23455109336765245+0.27294807729270526)/4,
2018-04-13 13:54:50.023,=(0.7330851481775915+ 0.8224286197518517+1.2405961900224292+0.6981304776557344)/4,=(0.5984089357022606+ 0.26008336911864455+0.49925941101833937+0.7987398481189304)/4,=(0.6597965854925213+ 1.4915446771400047+1.4567052685618056+0.6888202364543019)/4,=(0.843826668507069+ 1.1374569802228678+1.3928060733105545+0.9119068684145637)/4,=(0.14047971383726182+ 0.029545931239894026+0.24045081384823122+0.27294807729270526)/4,
2018-04-13 13:54:50.108,=(0.7330851481775915+ 0.8224286197518517+1.2405961900224292+0.6981304776557344)/4,=(0.5984089357022606+ 0.2544523195851811+0.5146606853612892+0.7987398481189304)/4,=(0.6597965854925213+ 1.536337482266365+1.461934518865286+0.6888202364543019)/4,=(0.843826668507069+ 1.189123660787456+1.3961793383018137+0.9119068684145637)/4,=(0.14047971383726182+ 0.007352329721470146+0.2465679423532962+0.27294807729270526)/4,
2018-04-13 13:54:50.196,=(0.7330851481775915+ 0.8224286197518517+1.239386255816445+0.6981304776557344)/4,=(0.5984089357022606+ 0.23829306033570447+0.5120174842995522+0.7987398481189304)/4,=(0.6597965854925213+ 1.5238278881149405+1.4437195379628394+0.6888202364543019)/4,=(0.843826668507069+ 1.1690045795313984+1.3651322942542063+0.9119068684145637)/4,=(0.14047971383726182+ 5.435097351670412E-4+0.24025478378402604+0.27294807729270526)/4,
2018-04-13 13:54:50.322,=(0.7330851481775915+ 0.8224286197518517+1.2384582405546867+0.6981304776557344)/4,=(0.5984089357022606+ 0.23184341765672428+0.4998169161639216+0.7987398481189304)/4,=(0.6597965854925213+ 1.496551670439636+1.4083852568682362+0.6888202364543019)/4,=(0.843826668507069+ 1.1358789420034427+1.3211495317808744+0.9119068684145637)/4,=(0.14047971383726182+ -0.01458441653519084+0.22955939062293582+0.27294807729270526)/4,
2018-04-13 13:54:50.44,=(0.7330851481775915+ 0.8224286197518517+1.2384582405546867+0.6981304776557344)/4,=(0.5984089357022606+ 0.23422946602085126+0.4715450218280294+0.7987398481189304)/4,=(0.6597965854925213+ 1.4711599937413318+1.3806191917990893+0.6888202364543019)/4,=(0.843826668507069+ 1.1121723228160523+1.2954380770212084+0.9119068684145637)/4,=(0.14047971383726182+ -0.03290932154573112+0.21372124881932222+0.27294807729270526)/4,
2018-04-13 13:54:50.513,=(0.7330851481775915+ 0.8224286197518517+1.2406639074538457+0.6981304776557344)/4,=(0.5984089357022606+ 0.23857439009266496+0.42517576356264475+0.7987398481189304)/4,=(0.6597965854925213+ 1.4666920310127405+1.3832748952555711+0.6888202364543019)/4,=(0.843826668507069+ 1.1143723008340245+1.3083125811058027+0.9119068684145637)/4,=(0.14047971383726182+ -0.048027167632328595+0.1954536861797973+0.27294807729270526)/4,
2018-04-13 13:54:50.618,=(0.7330851481775915+ 0.8224286197518517+1.2427628003015805+0.6981304776557344)/4,=(0.5984089357022606+ 0.2399360309184252+0.37040388079264547+0.7987398481189304)/4,=(0.6597965854925213+ 1.484885002810821+1.4159646674949176+0.6888202364543019)/4,=(0.843826668507069+ 1.140795798096488+1.3518203719556166+0.9119068684145637)/4,=(0.14047971383726182+ -0.0574846593953496+0.18303186432496685+0.27294807729270526)/4,
2018-04-13 13:54:50.746,=(0.7330851481775915+ 0.8254963297871796+1.2427628003015805+0.6981304776557344)/4,=(0.5984089357022606+ 0.23867844356926393+0.3287676188764102+0.7987398481189304)/4,=(0.6597965854925213+ 1.5123650861006244+1.4589093445017327+0.6888202364543019)/4,=(0.843826668507069+ 1.1703874682785955+1.3996665793062586+0.9119068684145637)/4,=(0.14047971383726182+ -0.061406330886345645+0.1871075427927117+0.27294807729270526)/4,
2018-04-13 13:54:50.792,=(0.7330851481775915+ 0.8254963297871796+1.2427628003015805+0.6981304776557344)/4,=(0.5984089357022606+ 0.238922996287411+0.3147813618005785+0.7987398481189304)/4,=(0.6597965854925213+ 1.5316444172460504+1.4897233528858354+0.6888202364543019)/4,=(0.843826668507069+ 1.1840748410273825+1.4292621846323335+0.9119068684145637)/4,=(0.14047971383726182+ -0.06023758574336579+0.20942367203785514+0.27294807729270526)/4,
2018-04-13 13:54:50.897,=(0.7330851481775915+ 0.8254963297871796+1.2427628003015805+0.6981304776557344)/4,=(0.5984089357022606+ 0.2370901391205788+0.32227433035968567+0.7987398481189304)/4,=(0.6597965854925213+ 1.5513738262865915+1.4991762071065506+0.6888202364543019)/4,=(0.843826668507069+ 1.2069784836323039+1.427719270465061+0.9119068684145637)/4,=(0.14047971383726182+ -0.06554317448229298+0.24017691900012644+0.27294807729270526)/4,
2018-04-13 13:54:51.056,=(0.7330851481775915+ 0.8254963297871796+1.2427628003015805+0.6981304776557344)/4,=(0.5984089357022606+ 0.23762642566482195+0.33241538179102803+0.7987398481189304)/4,=(0.6597965854925213+ 1.5667883480879172+1.4871742075641208+0.6888202364543019)/4,=(0.843826668507069+ 1.2265224112165498+1.397510895618384+0.9119068684145637)/4,=(0.14047971383726182+ -0.06955247618682953+0.2655666100560537+0.27294807729270526)/4,
2018-04-13 13:54:51.121,=(0.7330851481775915+ 0.8254963297871796+1.2427628003015805+0.6981304776557344)/4,=(0.5984089357022606+ 0.23688195716845825+0.3329729083848882+0.7987398481189304)/4,=(0.6597965854925213+ 1.5771433971503959+1.4591744384788308+0.6888202364543019)/4,=(0.843826668507069+ 1.2437620385432753+1.354386119685784+0.9119068684145637)/4,=(0.14047971383726182+ -0.07222442308217446+0.2762679767142391+0.27294807729270526)/4,
2018-04-13 13:54:51.25,=(0.7330851481775915+ 0.8254963297871796+1.235638845148055+0.6981304776557344)/4,=(0.5984089357022606+ 0.23172475889447502+0.3238751810199738+0.7987398481189304)/4,=(0.6597965854925213+ 1.5824786327295475+1.441227321651251+0.6888202364543019)/4,=(0.843826668507069+ 1.2557181278326817+1.329336258958355+0.9119068684145637)/4,=(0.14047971383726182+ -0.07521953536447476+0.27739200329453906+0.27294807729270526)/4,
2018-04-13 13:54:51.354,=(0.7330851481775915+ 0.8249209149446091+1.2016418484051377+0.6981304776557344)/4,=(0.5984089357022606+ 0.22116783743152676+0.3067805356417219+0.7987398481189304)/4,=(0.6597965854925213+ 1.5791133329085953+1.4166734942455255+0.6888202364543019)/4,=(0.843826668507069+ 1.252358541166048+1.301353593486372+0.9119068684145637)/4,=(0.14047971383726182+ -0.08299819166266703+0.2699289477213417+0.27294807729270526)/4,
2018-04-13 13:54:51.459,=(0.7330851481775915+ 0.804574201891397+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.20999772684454096+0.28732121583613307+0.7987398481189304)/4,=(0.6597965854925213+ 1.562962359713169+1.3788662261851345+0.6888202364543019)/4,=(0.843826668507069+ 1.2276628568247188+1.2644176349639553+0.9119068684145637)/4,=(0.14047971383726182+ -0.09995828951647583+0.26295391123196515+0.27294807729270526)/4,
2018-04-13 13:54:51.586,=(0.7330851481775915+ 0.7107440067798256+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.2076034551230872+0.28732121583613307+0.7987398481189304)/4,=(0.6597965854925213+ 1.5387571452938835+1.3788662261851345+0.6888202364543019)/4,=(0.843826668507069+ 1.1929914853710784+1.2644176349639553+0.9119068684145637)/4,=(0.14047971383726182+ -0.12570695966040699+0.26295391123196515+0.27294807729270526)/4,
2018-04-13 13:54:51.659,=(0.7330851481775915+ 0.5864675246837898+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.22046742970752872+0.28732121583613307+0.7987398481189304)/4,=(0.6597965854925213+ 1.5262180708743736+1.3788662261851345+0.6888202364543019)/4,=(0.843826668507069+ 1.1782319628278892+1.2644176349639553+0.9119068684145637)/4,=(0.14047971383726182+ -0.1530693056996063+0.26295391123196515+0.27294807729270526)/4,
2018-04-13 13:54:51.792,=(0.7330851481775915+ 0.5742188899422096+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.23986619031457837+0.29481948676076414+0.7987398481189304)/4,=(0.6597965854925213+ 1.5431115965057731+1.3837213101963426+0.6888202364543019)/4,=(0.843826668507069+ 1.2057428816740328+1.283327624562777+0.9119068684145637)/4,=(0.14047971383726182+ -0.17112125034839593+0.27983778526933356+0.27294807729270526)/4,
2018-04-13 13:54:51.892,=(0.7330851481775915+ 0.5742188899422096+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.25274506541746694+0.2998206440585588+0.7987398481189304)/4,=(0.6597965854925213+ 1.594320825837954+1.3741656637001511+0.6888202364543019)/4,=(0.843826668507069+ 1.2668882201344547+1.2758383249832073+0.9119068684145637)/4,=(0.14047971383726182+ -0.1690841321667873+0.27850786168299296+0.27294807729270526)/4,
2018-04-13 13:54:51.938,=(0.7330851481775915+ 0.5731443467291497+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.25157462660425806+0.3065098570581195+0.7987398481189304)/4,=(0.6597965854925213+ 1.6643907343446944+1.3608626824041403+0.6888202364543019)/4,=(0.843826668507069+ 1.3362413176140113+1.26271267198168+0.9119068684145637)/4,=(0.14047971383726182+ -0.14568609603574043+0.2723025061075421+0.27294807729270526)/4,
2018-04-13 13:54:52.069,=(0.7330851481775915+ 0.5731443467291497+1.0101786192395614+0.6981304776557344)/4,=(0.5984089357022606+ 0.25157462660425806+0.30872651273545215+0.7987398481189304)/4,=(0.6597965854925213+ 1.6643907343446944+1.3269488593793304+0.6888202364543019)/4,=(0.843826668507069+ 1.3362413176140113+1.2228736772621884+0.9119068684145637)/4,=(0.14047971383726182+ -0.14568609603574043+0.2593281966987984+0.27294807729270526)/4,
2018-04-13 13:54:52.166,=(0.7330851481775915+ 0.5731443467291497+1.0010566987761993+0.6981304776557344)/4,=(0.5984089357022606+ 0.25157462660425806+0.3032343170297268+0.7987398481189304)/4,=(0.6597965854925213+ 1.6643907343446944+1.2506252812026781+0.6888202364543019)/4,=(0.843826668507069+ 1.3362413176140113+1.1362110896692514+0.9119068684145637)/4,=(0.14047971383726182+ -0.14568609603574043+0.23887931358150427+0.27294807729270526)/4,
2018-04-13 13:54:52.282,=(0.7330851481775915+ 0.5731443467291497+0.9243871483264084+0.6981304776557344)/4,=(0.5984089357022606+ 0.25157462660425806+0.2909173203113163+0.7987398481189304)/4,=(0.6597965854925213+ 1.6643907343446944+1.130480558494706+0.6888202364543019)/4,=(0.843826668507069+ 1.3362413176140113+0.9956152456268671+0.9119068684145637)/4,=(0.14047971383726182+ -0.14568609603574043+0.21178105195783709+0.27294807729270526)/4,
2018-04-13 13:54:52.389,=(0.7330851481775915+ 0.5731443467291497+0.7624618205050019+0.6981304776557344)/4,=(0.5984089357022606+ 0.25157462660425806+0.28421443355236753+0.7987398481189304)/4,=(0.6597965854925213+ 1.6643907343446944+0.9930571882550873+0.6888202364543019)/4,=(0.843826668507069+ 1.3362413176140113+0.8208048176955527+0.9119068684145637)/4,=(0.14047971383726182+ -0.14568609603574043+0.19007219485830865+0.27294807729270526)/4,
2018-04-13 13:54:52.433,=(0.7330851481775915+ 0.5731443467291497+0.6085750778184068+0.6981304776557344)/4,=(0.5984089357022606+ 0.25157462660425806+0.3134651943835402+0.7987398481189304)/4,=(0.6597965854925213+ 1.6643907343446944+0.8842978071319589+0.6888202364543019)/4,=(0.843826668507069+ 1.3362413176140113+0.6735088252026225+0.9119068684145637)/4,=(0.14047971383726182+ -0.14568609603574043+0.2045282245616255+0.27294807729270526)/4,
2018-04-13 13:54:52.56,=(0.7330851481775915+ 0.42275606305200086+0.5417831397665905+0.6981304776557344)/4,=(0.5984089357022606+ 0.1947182964470445+0.39181413829181466+0.7987398481189304)/4,=(0.6597965854925213+ 0.9280493548251335+0.8354330219146241+0.6888202364543019)/4,=(0.843826668507069+ 0.5307023411435446+0.600058827928017+0.9119068684145637)/4,=(0.14047971383726182+ -0.13498450516665778+0.27255728860089506+0.27294807729270526)/4,
2018-04-13 13:54:52.624,=(0.7330851481775915+ 0.42275606305200086+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.19476325375059989+0.48533717338979787+0.7987398481189304)/4,=(0.6597965854925213+ 1.0165523241996197+0.8119632437732517+0.6888202364543019)/4,=(0.843826668507069+ 0.5509465916540399+0.5448230037561538+0.9119068684145637)/4,=(0.14047971383726182+ -0.09391153496688537+0.3638946709509181+0.27294807729270526)/4,
2018-04-13 13:54:52.752,=(0.7330851481775915+ 0.42275606305200086+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.2069875304620564+0.5363279478111191+0.7987398481189304)/4,=(0.6597965854925213+ 1.052837684695407+0.8249777080339985+0.6888202364543019)/4,=(0.843826668507069+ 0.53810819773406+0.5467792725028294+0.9119068684145637)/4,=(0.14047971383726182+ -0.07040949157596402+0.4182731371229302+0.27294807729270526)/4,
2018-04-13 13:54:52.869,=(0.7330851481775915+ 0.42275606305200086+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.21564484383177304+0.5505361681205847+0.7987398481189304)/4,=(0.6597965854925213+ 1.048061482025614+0.8172716462543472+0.6888202364543019)/4,=(0.843826668507069+ 0.5034042808265781+0.5309207784789696+0.9119068684145637)/4,=(0.14047971383726182+ -0.06343704196540131+0.4350719387382544+0.27294807729270526)/4,
2018-04-13 13:54:52.976,=(0.7330851481775915+ 0.4257110198099768+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.2149318816983187+0.5414772820477335+0.7987398481189304)/4,=(0.6597965854925213+ 1.0177695269175784+0.8006013226226808+0.6888202364543019)/4,=(0.843826668507069+ 0.46312977213584144+0.5030169517557136+0.9119068684145637)/4,=(0.14047971383726182+ -0.064998461822089+0.42486069706556034+0.27294807729270526)/4,
2018-04-13 13:54:53.06,=(0.7330851481775915+ 0.4257110198099768+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.20535873789287848+0.5228666607209193+0.7987398481189304)/4,=(0.6597965854925213+ 0.980629859782532+0.7891192728462489+0.6888202364543019)/4,=(0.843826668507069+ 0.42724568555148973+0.4721831309455346+0.9119068684145637)/4,=(0.14047971383726182+ -0.06857800802031938+0.4028012491860272+0.27294807729270526)/4,
2018-04-13 13:54:53.145,=(0.7330851481775915+ 0.4274567799930257+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.18878983397243268+0.5228666607209193+0.7987398481189304)/4,=(0.6597965854925213+ 0.9501988094581215+0.7891192728462489+0.6888202364543019)/4,=(0.843826668507069+ 0.4000640478958055+0.4721831309455346+0.9119068684145637)/4,=(0.14047971383726182+ -0.07073044385285605+0.4028012491860272+0.27294807729270526)/4,
2018-04-13 13:54:53.251,=(0.7330851481775915+ 0.4301508121901826+0.4826455769340801+0.6981304776557344)/4,=(0.5984089357022606+ 0.16804243944880018+0.5228666607209193+0.7987398481189304)/4,=(0.6597965854925213+ 0.9319675568026435+0.7891192728462489+0.6888202364543019)/4,=(0.843826668507069+ 0.382824250355073+0.4721831309455346+0.9119068684145637)/4,=(0.14047971383726182+ -0.07269585984655738+0.4028012491860272+0.27294807729270526)/4,
2018-04-13 13:54:53.379,=(0.7330851481775915+ 0.434017437195462+0.4819208661602825+0.6981304776557344)/4,=(0.5984089357022606+ 0.1481834989518169+0.5409992420355447+0.7987398481189304)/4,=(0.6597965854925213+ 0.9257428625844353+0.7793945652665736+0.6888202364543019)/4,=(0.843826668507069+ 0.37583399109399374+0.48279797312717976+0.9119068684145637)/4,=(0.14047971383726182+ -0.07424123667831198+0.421758396327+0.27294807729270526)/4,
2018-04-13 13:54:53.493,=(0.7330851481775915+ 0.4381384400050975+0.4741861520659936+0.6981304776557344)/4,=(0.5984089357022606+ 0.1351363096305374+0.5611984624726956+0.7987398481189304)/4,=(0.6597965854925213+ 0.9235001127856484+0.7774005144272677+0.6888202364543019)/4,=(0.843826668507069+ 0.3755782128090374+0.4826353851338149+0.9119068684145637)/4,=(0.14047971383726182+ -0.07514937209893413+0.4431584606284503+0.27294807729270526)/4,
2018-04-13 13:54:53.603,=(0.7330851481775915+ 0.4381384400050975+0.45751467369562004+0.6981304776557344)/4,=(0.5984089357022606+ 0.12978892508407663+0.5847628936210209+0.7987398481189304)/4,=(0.6597965854925213+ 0.9207994838114975+0.7698474090331284+0.6888202364543019)/4,=(0.843826668507069+ 0.3787879667833311+0.4622418462186656+0.9119068684145637)/4,=(0.14047971383726182+ -0.07731563074933841+0.46721551404008616+0.27294807729270526)/4,
2018-04-13 13:54:53.684,=(0.7330851481775915+ 0.4381384400050975+0.4174099005941648+0.6981304776557344)/4,=(0.5984089357022606+ 0.13086390581596596+0.6132016522938888+0.7987398481189304)/4,=(0.6597965854925213+ 0.9175289796616451+0.7754458435783319+0.6888202364543019)/4,=(0.843826668507069+ 0.3953471992396318+0.43075844558436405+0.9119068684145637)/4,=(0.14047971383726182+ -0.08279989919892491+0.4944021167309395+0.27294807729270526)/4,
2018-04-13 13:54:53.748,=(0.7330851481775915+ 0.4960724559144845+0.3304573301854535+0.6981304776557344)/4,=(0.5984089357022606+ 0.12633919829162854+0.646646069747208+0.7987398481189304)/4,=(0.6597965854925213+ 0.9470748624017662+0.7992216972418799+0.6888202364543019)/4,=(0.843826668507069+ 0.45777038574878914+0.4119449599660992+0.9119068684145637)/4,=(0.14047971383726182+ -0.08431132349214485+0.5249832729421454+0.27294807729270526)/4,
2018-04-13 13:54:53.856,=(0.7330851481775915+ 0.6875075427898247+0.2867320784054401+0.6981304776557344)/4,=(0.5984089357022606+ 0.13583636733235513+0.6790767538437257+0.7987398481189304)/4,=(0.6597965854925213+ 0.9915523790639424+0.8251297450524817+0.6888202364543019)/4,=(0.843826668507069+ 0.5585290095931387+0.41355010132125763+0.9119068684145637)/4,=(0.14047971383726182+ -0.08805834753412299+0.5548470891622665+0.27294807729270526)/4,
2018-04-13 13:54:53.983,=(0.7330851481775915+ 0.7691283766762861+0.28133268244191484+0.6981304776557344)/4,=(0.5984089357022606+ 0.1566304045969733+0.6937653126934037+0.7987398481189304)/4,=(0.6597965854925213+ 1.0358959441815063+0.8315585090078287+0.6888202364543019)/4,=(0.843826668507069+ 0.6576573843435034+0.40809410520324074+0.9119068684145637)/4,=(0.14047971383726182+ -0.09323606108611314+0.570126096681708+0.27294807729270526)/4,
2018-04-13 13:54:54.099,=(0.7330851481775915+ 0.7752592071501303+0.27596176390488286+0.6981304776557344)/4,=(0.5984089357022606+ 0.1741894959178149+0.6705512002639946+0.7987398481189304)/4,=(0.6597965854925213+ 1.064223902555997+0.8040624564365618+0.6888202364543019)/4,=(0.843826668507069+ 0.7225161376516381+0.3596906350530403+0.9119068684145637)/4,=(0.14047971383726182+ -0.09905360852306044+0.5507705072416799+0.27294807729270526)/4,
